기준_년_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,기준_분기_코드
2020,A,골목상권,1000949,백제고분로39길,9,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1
2020,A,골목상권,1000950,백제고분로42길,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1
2020,A,골목상권,1000951,백제고분로45길,11,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,1
2020,A,골목상권,1000952,백제고분로46길,16,NA,2,NA,NA,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
2020,A,골목상권,1000953,백제고분로50길,14,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1
2020,A,골목상권,1000954,삼전로13길,36,NA,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,4,1
2020,A,골목상권,1000955,송이로23길,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
2020,A,골목상권,1000956,송이로32길,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1
2020,A,골목상권,1000957,송이로36길,18,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7,1
2020,A,골목상권,1000958,송파대로30길,26,3,1,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,5,NA,NA,NA,NA,4,1
2020,A,골목상권,1000959,양재대로62길,14,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,1
2020,A,골목상권,1000960,양재대로64길,25,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,1
2020,A,골목상권,1000961,양재대로71길,15,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,A,골목상권,1000962,양재대로72길,28,1,3,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,1
2020,A,골목상권,1000963,오금로11길,16,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,1,1
2020,A,골목상권,1000964,오금로36길,10,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,2,1
2020,A,골목상권,1000965,오금로46길,24,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,2,1
2020,A,골목상권,1000966,풍성로25길,9,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,A,골목상권,1000967,강동대로53길,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1
2020,A,골목상권,1000968,고덕로10길,26,NA,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1
2020,A,골목상권,1000969,고덕로25길,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
2020,A,골목상권,1000970,고덕로61길,5,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2020,A,골목상권,1000971,구천면로36길,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,A,골목상권,1000972,구천면로41길,13,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1
2020,A,골목상권,1000973,구천면로42길,13,2,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2020,A,골목상권,1000974,동남로65길,15,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1
2020,A,골목상권,1000975,동남로82길,9,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
2020,A,골목상권,1000976,동남로85길,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
2020,A,골목상권,1000977,명일로13길,15,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1
2020,A,골목상권,1000978,상암로14길,11,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1
2020,A,골목상권,1000979,상암로4길,13,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1
2020,A,골목상권,1000980,상암로51길,15,NA,1,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1
2020,A,골목상권,1000981,상암로5길,47,2,1,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,4,1
2020,A,골목상권,1000982,상일로5길,12,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2020,A,골목상권,1000983,성내로5길,25,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,7,1
2020,A,골목상권,1000984,성안로3길,13,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2020,A,골목상권,1000985,암사길,13,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1
2020,A,골목상권,1000986,양재대로101길,21,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,6,1
2020,A,골목상권,1000987,양재대로116길,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
2020,A,골목상권,1000988,양재대로124길,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1
2020,A,골목상권,1000989,양재대로133길,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2020,A,골목상권,1000990,양재대로91길,9,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,1
2020,A,골목상권,1000991,양재대로95길,11,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1
2020,A,골목상권,1000992,양재대로96길,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1
2020,A,골목상권,1000993,올림픽로48길,9,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1
2020,A,골목상권,1000994,올림픽로71길,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2020,A,골목상권,1000995,올림픽로77길,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1
2020,A,골목상권,1000996,올림픽로78길,6,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2020,A,골목상권,1000997,올림픽로80길,20,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1
2020,A,골목상권,1000998,올림픽로98길,5,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2020,A,골목상권,1000999,진황도로27길,12,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,1
2020,A,골목상권,1001000,진황도로47길,14,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,1
2020,A,골목상권,1001001,천중로39길,13,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
2020,A,골목상권,1001002,천중로51길,28,1,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,1
2020,A,골목상권,1001003,천호대로162길,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,A,골목상권,1001004,천호대로170길,15,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1
2020,A,골목상권,1001005,천호대로187길,24,1,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,1
2020,A,골목상권,1001006,천호대로197길,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
2020,A,골목상권,1001007,천호대로219길,15,1,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1
2020,A,골목상권,1001008,천호옛14길,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,2,1
2020,A,골목상권,1001009,천호옛길,9,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
2020,A,골목상권,1001010,풍성로37가길,10,1,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,D,발달상권,1001011,서울 금천구 시흥1동_4,77,4,5,NA,2,11,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,9,1
2020,D,발달상권,1001012,양재 화물트럭터미널앞_1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2020,D,발달상권,1001013,양재 화물트럭터미널앞_2,9,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,1
2020,D,발달상권,1001014,양재동 꽃시장,9,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
2020,D,발달상권,1001015,서울 금천구 독산1동_1,54,3,4,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,11,1
2020,D,발달상권,1001016,서울 관악구 대학동_1,20,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,5,NA,NA,NA,NA,7,1
2020,D,발달상권,1001017,관악구 사당역_3,15,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
2020,D,발달상권,1001018,포이사거리_2,29,2,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,2,1
2020,D,발달상권,1001019,포이사거리_1,18,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,1
2020,D,발달상권,1001020,장지역,12,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,1
2020,D,발달상권,1001021,가산디지털단지역_1,30,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1
2020,D,발달상권,1001022,관악구 사당역_2,30,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,1
2020,D,발달상권,1001023,가산디지털단지역_2,63,2,11,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,18,1
2020,D,발달상권,1001024,관악구 사당역_1,32,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,8,1
2020,D,발달상권,1001025,서울 관악구 서울대입구역_1,136,2,6,NA,3,9,1,1,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,1,10,1
2020,D,발달상권,1001026,구로디지털단지역,8,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1
2020,D,발달상권,1001027,가산디지털단지역_3,99,4,8,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,1,25,1
2020,D,발달상권,1001028,서울 관악구 서울대입구역_2,15,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
2020,D,발달상권,1001029,양재역_1,27,7,3,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
2020,D,발달상권,1001030,양재역_2,47,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,9,1
2020,D,발달상권,1001031,서울 관악구 신림역_1,21,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1
2020,D,발달상권,1001032,서울 관악구 신림역_2,25,NA,1,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,1
2020,D,발달상권,1001033,서울 서초구 남부터미널역_1,26,2,3,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,5,NA,NA,NA,NA,4,1
2020,D,발달상권,1001034,서울 서초구 방배역,74,1,2,NA,NA,10,NA,NA,NA,NA,NA,NA,1,NA,9,NA,NA,NA,1,10,1
2020,D,발달상권,1001035,매봉역,17,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,2,1
2020,D,발달상권,1001036,문정역,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1
2020,D,발달상권,1001037,양재역,66,NA,2,NA,1,11,1,1,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,4,1
2020,D,발달상권,1001038,구로디지탈1단지,84,3,15,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,16,1
2020,D,발달상권,1001039,서울 서초구 남부터미널역_2,69,NA,5,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5,1
2020,D,발달상권,1001040,서울 관악구 신림역_3,57,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,1,3,1
2020,D,발달상권,1001041,서울 강남구 수서역,42,NA,4,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1
2020,D,발달상권,1001042,서울 서초구 남부터미널역_3,29,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,1,3,1
2020,D,발달상권,1001043,동작구 총신대입구역_2,71,NA,7,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,7,1
2020,D,발달상권,1001044,양재역_3,43,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,1,9,1
2020,D,발달상권,1001045,동작구 총신대입구역_1,73,NA,2,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1
2020,D,발달상권,1001046,서울 관악구 신림역_4,76,NA,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,4,1
2020,D,발달상권,1001047,뱅뱅사거리_1,23,1,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5,1
2020,D,발달상권,1001048,뱅뱅사거리,32,NA,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,7,1
2020,D,발달상권,1001049,개봉동 현대아파트 인근,51,2,3,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,15,1
2020,D,발달상권,1001050,교대역_1,71,2,6,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,7,1
2020,D,발달상권,1001051,보라매공원,46,1,6,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1
2020,D,발달상권,1001052,뱅뱅사거리_2,36,NA,8,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,5,1
2020,D,발달상권,1001053,서울 강남구 대치역_1,25,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1
2020,D,발달상권,1001054,서울 강남구 대치역_2,44,1,3,NA,NA,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,1
2020,D,발달상권,1001055,서울 서초구 서초역,12,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
2020,D,발달상권,1001056,서울 송파구 가락시장역,21,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1
2020,D,발달상권,1001057,교대역_2,71,NA,4,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,1,6,1
2020,D,발달상권,1001058,역삼역_1,19,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,5,NA,NA,NA,NA,2,1
2020,D,발달상권,1001059,교대역_3,11,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
2020,D,발달상권,1001060,가락시장,32,2,4,NA,NA,3,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,1,5,1
2020,D,발달상권,1001061,방배동카페골목,18,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,1
2020,D,발달상권,1001062,서울 강남구 강남역_1,87,NA,12,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,9,1
2020,D,발달상권,1001063,교대역_4,69,1,4,NA,1,6,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,7,1
2020,D,발달상권,1001064,대림역_1,11,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,1
2020,D,발달상권,1001065,은마아파트입구사거리_1,20,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1
2020,D,발달상권,1001066,서울 강남구 강남역,124,5,4,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,1,17,NA,NA,NA,1,7,1
2020,D,발달상권,1001067,오류동역,70,4,4,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,7,1
2020,D,발달상권,1001068,은마아파트입구사거리_2,5,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2020,D,발달상권,1001069,은마아파트입구사거리_3,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1
2020,D,발달상권,1001070,은마아파트입구사거리_4,10,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
2020,D,발달상권,1001071,서울 강남구 한티역,39,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,6,NA,NA,NA,NA,2,1
2020,D,발달상권,1001072,신대방삼거리역,42,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6,1
2020,D,발달상권,1001073,서울 강남구 역삼역_1,89,3,13,NA,NA,5,NA,NA,NA,NA,NA,NA,1,NA,27,NA,NA,NA,1,4,1
2020,D,발달상권,1001074,대림역_2,12,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1
2020,D,발달상권,1001075,역삼역_2,36,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1
2020,D,발달상권,1001076,구로역,17,NA,1,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,1
2020,D,발달상권,1001077,선릉역_1,39,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,4,1
2020,D,발달상권,1001078,서울 강남구 강남역_2,207,1,5,NA,NA,16,NA,NA,NA,NA,NA,NA,1,1,7,NA,NA,NA,NA,28,1
2020,D,발달상권,1001079,석촌역,6,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,D,발달상권,1001080,서울 송파구 석촌역_1,10,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
2020,D,발달상권,1001081,서울 강남구 역삼역_2,55,1,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,4,1
2020,D,발달상권,1001082,선릉역_2,94,NA,10,NA,1,7,NA,NA,NA,NA,NA,NA,1,NA,12,NA,NA,NA,NA,7,1
2020,D,발달상권,1001083,서울 송파구 석촌역_2,10,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
2020,D,발달상권,1001084,서울 강남구 선릉역_1,49,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,4,1
2020,D,발달상권,1001085,서울 서초구 강남역,319,6,13,NA,1,23,NA,NA,NA,NA,NA,NA,NA,1,43,NA,NA,NA,2,16,1
2020,D,발달상권,1001086,고속터미널역,41,2,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,12,1
2020,D,발달상권,1001087,서울 강남구 선릉역_2,75,7,7,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,4,1
2020,D,발달상권,1001088,삼성역_1,62,NA,12,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,9,NA,NA,NA,NA,6,1
2020,D,발달상권,1001089,삼정역_1,15,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2,1
2020,D,발달상권,1001090,삼정역_2,30,NA,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,1
2020,D,발달상권,1001091,삼성역_2,17,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1
2020,D,발달상권,1001092,강남구 논현역_1,102,1,4,NA,1,7,NA,NA,NA,NA,NA,NA,1,NA,13,NA,NA,NA,NA,12,1
2020,D,발달상권,1001093,신천역,130,NA,5,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,6,1
2020,D,발달상권,1001094,선정릉역_1,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1
2020,D,발달상권,1001095,강남구 논현역_2,124,2,4,NA,1,10,1,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,8,1
2020,D,발달상권,1001096,신도림역,53,1,5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,8,1
2020,D,발달상권,1001097,잠실역 롯데월드,23,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1
2020,D,발달상권,1001098,포스코사거리_1,40,1,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,NA,6,1
2020,D,발달상권,1001099,포스코사거리_2,71,NA,9,NA,NA,4,NA,NA,NA,NA,NA,NA,2,NA,9,NA,NA,NA,NA,4,1
2020,D,발달상권,1001100,강남구 논현역_3,14,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1
2020,D,발달상권,1001101,선정릉역_2,21,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,1
2020,D,발달상권,1001102,서울 강남구 학동역_1,9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1
2020,D,발달상권,1001103,코엑스,52,4,10,NA,NA,2,NA,NA,NA,NA,NA,1,NA,6,NA,NA,NA,NA,NA,14,1
2020,D,발달상권,1001104,삼성역_3,28,2,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,7,1
2020,D,발달상권,1001105,서울 동작구 노량진역,61,4,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,1,6,1
2020,D,발달상권,1001106,서울 강남구 학동역_2,14,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
2020,D,발달상권,1001107,방이동 먹자골목,67,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,1,1
2020,D,발달상권,1001108,학동역,13,1,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
2020,D,발달상권,1001109,강남구 논현역_4,75,2,6,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,9,1
2020,D,발달상권,1001110,잠실역,54,1,10,NA,1,6,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,5,1
2020,D,발달상권,1001111,서울 강남구 강남구청역_1,47,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,1
2020,D,발달상권,1001112,서울 강남구 학동역_3,31,1,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,1
2020,D,발달상권,1001113,서울 동작구 노량진1동_1,10,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,1
2020,D,발달상권,1001114,강남구 신사역_1,33,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,1
2020,D,발달상권,1001115,서울 강남구 강남구청역_2,41,2,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,1,3,1
2020,D,발달상권,1001116,영등포역_1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1
2020,D,발달상권,1001117,강남구 신사역_2,139,NA,5,NA,1,8,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,1,4,1
2020,D,발달상권,1001118,문래동 주민센터,11,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
2020,D,발달상권,1001119,영등포역_2,66,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,5,1
2020,D,발달상권,1001120,도산공원사거리_1,28,NA,5,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1
2020,D,발달상권,1001121,영등포역_3,18,1,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,1
