기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
2021,1,A,골목상권,2110747,석수역 1번 출입구,28,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
2021,1,A,골목상권,2110748,백산초등학교,71,2,1,NA,NA,10,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
2021,1,A,골목상권,2110749,금산초등학교(금천고등학교),52,3,3,NA,NA,5,NA,2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,20
2021,1,A,골목상권,2110750,시흥4동주민센터(서울신흥초등학교),83,4,1,NA,NA,11,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2021,1,A,골목상권,2110751,난곡중학교,83,3,3,NA,NA,9,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
2021,1,A,골목상권,2110752,한울중학교,93,3,1,NA,NA,12,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
2021,1,A,골목상권,2110753,시흥동 은행나무사거리,123,5,NA,NA,NA,19,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,49
2021,1,A,골목상권,2110754,삼성산자연공원(서울금천초등학교),123,4,NA,NA,NA,18,3,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,46
2021,1,A,골목상권,2110755,동일여자고등학교,101,4,NA,NA,NA,16,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
2021,1,A,골목상권,2110756,문래중학교,42,1,3,NA,NA,4,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,17
2021,1,A,골목상권,2110757,양평역 2번,40,2,1,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,11
2021,1,A,골목상권,2110758,문래소공원,69,2,5,NA,1,10,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
2021,1,A,골목상권,2110759,문래예술촌(문래창작촌),129,7,8,NA,NA,12,NA,3,NA,1,NA,NA,NA,NA,2,NA,NA,NA,2,41
2021,1,A,골목상권,2110760,선유도역 6번,96,8,5,NA,NA,7,1,2,1,1,NA,NA,NA,NA,2,NA,NA,NA,1,28
2021,1,A,골목상권,2110761,문래동남성맨션,58,2,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,22
2021,1,A,골목상권,2110762,선유도역 1번,127,7,6,NA,NA,10,1,1,NA,1,NA,NA,NA,NA,3,NA,NA,NA,1,36
2021,1,A,골목상권,2110763,영등포구청역 2번,75,7,5,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,15
2021,1,A,골목상권,2110764,문래역 3번,69,NA,1,NA,NA,5,NA,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,1,23
2021,1,A,골목상권,2110765,문래동사거리,79,6,4,NA,NA,6,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,28
2021,1,A,골목상권,2110766,대림역 5번,128,5,9,1,1,15,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,38
2021,1,A,골목상권,2110767,도림동주민센터,64,4,1,NA,NA,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,25
2021,1,A,골목상권,2110768,도림2동유수지내체육시설,70,3,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2021,1,A,골목상권,2110769,대림차이나타운(대림역 12번),72,2,3,1,NA,11,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11
2021,1,A,골목상권,2110770,영등포구청역 6번,79,3,3,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,2,18
2021,1,A,골목상권,2110771,대림역 11번,75,4,5,1,NA,14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14
2021,1,A,골목상권,2110772,신우어린이공원,67,2,4,NA,1,5,5,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,34
2021,1,A,골목상권,2110773,당산역 13번,67,3,3,NA,NA,7,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,8
2021,1,A,골목상권,2110774,당산반도유보라팰리스아파트,62,4,3,NA,1,7,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,13
2021,1,A,골목상권,2110775,대동초등학교,64,4,2,1,NA,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
2021,1,A,골목상권,2110776,도신초등학교,101,2,6,NA,1,10,2,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,44
2021,1,A,골목상권,2110777,구로세무서,66,5,6,NA,NA,7,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,16
2021,1,A,골목상권,2110778,구로디지털단지역 4번,166,4,10,1,NA,23,1,2,NA,NA,1,NA,NA,NA,4,NA,NA,NA,1,40
2021,1,A,골목상권,2110779,대림갑을명가아파트,31,2,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2021,1,A,골목상권,2110780,신길대성유니드아파트,65,3,2,NA,NA,2,2,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,38
2021,1,A,골목상권,2110781,대림한신아파트,91,4,3,1,NA,17,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,25
2021,1,A,골목상권,2110782,영등포시장역 4번,111,3,7,NA,2,18,NA,1,NA,NA,1,NA,NA,NA,9,NA,NA,NA,1,10
2021,1,A,골목상권,2110783,영등포시장역 1번,95,5,7,NA,1,11,NA,2,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,1,12
2021,1,A,골목상권,2110784,신대림초등학교,65,2,1,1,NA,11,NA,2,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,14
2021,1,A,골목상권,2110785,영등포푸르지오아파트,87,2,2,NA,NA,12,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
2021,1,A,골목상권,2110786,당산역 8번,92,1,2,NA,NA,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18
2021,1,A,골목상권,2110787,신길3동주민센터,99,3,4,NA,NA,14,2,2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,34
2021,1,A,골목상권,2110788,영등포시장역 3번,84,3,5,NA,1,13,NA,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,1,7
2021,1,A,골목상권,2110789,대림성모병원,110,2,5,2,NA,26,2,1,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,21
2021,1,A,골목상권,2110790,대림1동주민센터,110,5,1,NA,NA,13,2,NA,NA,1,NA,NA,2,NA,7,NA,NA,NA,1,34
2021,1,A,골목상권,2110791,신풍역 3번,76,4,NA,NA,NA,2,2,1,1,2,NA,NA,NA,NA,7,NA,NA,NA,1,25
2021,1,A,골목상권,2110792,영등포역 2번,102,6,2,NA,NA,10,3,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,35
2021,1,A,골목상권,2110793,대림썬프라자,50,2,1,1,NA,8,NA,NA,NA,1,NA,NA,2,NA,6,NA,NA,NA,NA,11
2021,1,A,골목상권,2110794,영동초등학교,57,2,3,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,18
2021,1,A,골목상권,2110795,도림초등학교,100,4,3,NA,1,9,3,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,29
2021,1,A,골목상권,2110796,한림대학교한강성심병원,41,2,4,1,NA,5,NA,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10
2021,1,A,골목상권,2110797,KT대방빌딩,49,1,1,1,NA,8,1,NA,NA,1,NA,NA,2,NA,5,NA,NA,NA,NA,12
2021,1,A,골목상권,2110798,신풍역 2번,82,4,NA,NA,NA,6,2,NA,NA,1,NA,NA,2,NA,7,NA,NA,NA,1,21
2021,1,A,골목상권,2110799,영등포본동주민센터,37,2,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,10
2021,1,A,골목상권,2110800,영등포동성당,74,4,2,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,10
2021,1,A,골목상권,2110801,신풍역 6번(신길6동공영주차장),48,2,1,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,14
2021,1,A,골목상권,2110802,신길동홍어거리,51,4,1,NA,1,2,1,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,16
2021,1,A,골목상권,2110803,신길2동우편취급국,56,4,1,NA,NA,4,2,2,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,16
2021,1,A,골목상권,2110804,신풍역 1번,123,5,1,NA,NA,10,2,1,NA,1,NA,NA,1,NA,7,NA,NA,NA,1,37
2021,1,A,골목상권,2110805,신길새마을금고신길4동지점,65,2,2,NA,1,7,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,18
2021,1,A,골목상권,2110806,서울시립영등포장애인복지관,17,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
2021,1,A,골목상권,2110807,신길역 3번,61,5,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,14
2021,1,A,골목상권,2110808,신길역 1번,51,5,NA,NA,NA,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,13
2021,1,A,골목상권,2110809,장훈고등학교,67,2,2,NA,NA,7,1,1,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,16
2021,1,A,골목상권,2110810,영신초등학교,102,3,3,NA,1,10,2,3,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,35
2021,1,A,골목상권,2110811,보라매역 4번,113,4,3,NA,1,14,2,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,32
2021,1,A,골목상권,2110812,신길6동주민센터,116,4,3,NA,1,12,1,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,38
2021,1,A,골목상권,2110813,보라매역 6번,119,6,1,NA,1,12,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,41
2021,1,A,골목상권,2110814,서울지방병무청,86,3,2,1,NA,14,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2021,1,A,골목상권,2110815,공군호텔,121,4,4,1,1,17,1,2,NA,1,NA,NA,NA,NA,5,NA,NA,NA,1,41
2021,1,A,골목상권,2110816,대방역 6번,70,3,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,3,26
2021,1,A,골목상권,2110817,대방역 4번,81,3,1,1,1,10,NA,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,3,28
2021,1,A,골목상권,2110818,신대방역 3번,81,4,1,NA,NA,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,26
2021,1,A,골목상권,2110819,신대방역 4번,147,7,4,2,NA,28,2,2,1,1,1,NA,NA,NA,4,NA,NA,NA,1,31
2021,1,A,골목상권,2110820,성남고등학교,70,5,1,NA,NA,7,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
2021,1,A,골목상권,2110821,보라매역 2번,138,6,4,1,1,15,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,34
2021,1,A,골목상권,2110822,신대방삼거리역 4번(대림초등학교),109,5,3,NA,NA,11,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,26
2021,1,A,골목상권,2110823,신대방삼거리역 3번,125,4,6,1,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30
2021,1,A,골목상권,2110824,대방역 3번,73,4,2,1,NA,9,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,32
2021,1,A,골목상권,2110825,신대방삼거리역 1번,192,2,5,NA,NA,24,2,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,58
2021,1,A,골목상권,2110826,장승배기역 4번,154,4,6,NA,1,22,NA,1,2,1,NA,NA,2,NA,1,NA,NA,NA,1,32
2021,1,A,골목상권,2110827,NH농협은행 상도동지점,138,5,5,NA,1,20,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,20
2021,1,A,골목상권,2110828,노량진역 6번,135,7,6,NA,1,18,1,2,1,1,NA,NA,NA,NA,2,NA,NA,NA,2,43
2021,1,A,골목상권,2110829,장승배기역 5번,120,8,3,NA,1,18,NA,2,1,1,NA,NA,1,NA,3,NA,NA,NA,1,26
2021,1,A,골목상권,2110830,상도초등학교,102,5,2,NA,1,11,4,2,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,30
2021,1,A,골목상권,2110831,상도4동주민센터,61,4,NA,NA,NA,7,4,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,28
2021,1,A,골목상권,2110832,노량진초등학교,130,7,6,NA,1,18,2,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,35
2021,1,A,골목상권,2110833,상도역 2번,121,4,4,NA,1,11,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,36
2021,1,A,골목상권,2110834,동작구자원봉사센터,62,1,1,NA,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
2021,1,A,골목상권,2110835,상도역 1번,86,2,1,NA,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25
2021,1,A,골목상권,2110836,상도역 5번,141,4,2,NA,1,12,3,1,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,1,42
2021,1,A,골목상권,2110837,숭실대입구역 1번,139,4,3,NA,NA,13,3,2,NA,1,21,NA,NA,NA,NA,NA,NA,NA,1,35
2021,1,A,골목상권,2110838,상도1동주민센터앞,88,3,3,NA,NA,8,1,1,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,1,14
2021,1,A,골목상권,2110839,숭실대입구역 4번,90,3,2,NA,NA,6,1,2,1,NA,23,NA,NA,NA,NA,NA,NA,NA,1,23
2021,1,A,골목상권,2110840,중앙대학교,126,3,5,1,NA,20,2,2,1,NA,17,NA,NA,NA,1,NA,NA,NA,1,29
2021,1,A,골목상권,2110841,중대부중,99,3,4,1,NA,16,NA,2,2,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,23
2021,1,A,골목상권,2110842,흑리단길,103,4,5,1,NA,19,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,20
2021,1,A,골목상권,2110843,사당5동주민센터,47,3,NA,NA,NA,2,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,24
2021,1,A,골목상권,2110844,흑석2치안센터,35,3,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2021,1,A,골목상권,2110845,사당종합체육관,26,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,14
2021,1,A,골목상권,2110846,남성역 1번,130,6,2,NA,NA,11,1,2,2,1,NA,NA,1,NA,NA,NA,NA,NA,1,30
2021,1,A,골목상권,2110847,예술인마을,48,2,1,NA,NA,5,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,1,A,골목상권,2110848,양지어린이공원,138,6,3,NA,1,14,1,2,1,NA,NA,NA,2,NA,1,NA,NA,NA,NA,20
2021,1,A,골목상권,2110849,이수역 10번,207,9,5,NA,1,22,NA,3,NA,NA,NA,NA,2,NA,4,NA,NA,NA,2,42
2021,1,A,골목상권,2110850,사당역 10번,208,8,8,NA,1,19,2,3,NA,NA,1,NA,1,NA,2,NA,NA,NA,2,33
2021,1,A,골목상권,2110851,경문고등학교(동작동성당),128,3,3,NA,NA,14,NA,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,21
2021,1,A,골목상권,2110852,이수역 9번,129,7,5,NA,2,11,1,2,NA,NA,NA,NA,1,NA,2,NA,NA,NA,2,23
2021,1,A,골목상권,2110853,KT구로지사,92,1,3,NA,NA,14,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,25
2021,1,A,골목상권,2110854,조원동주민센터,62,3,3,NA,1,8,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,22
2021,1,A,골목상권,2110855,신대방역 2번,141,5,3,NA,2,17,1,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,47
2021,1,A,골목상권,2110856,미성초등학교,122,4,4,NA,2,13,1,2,2,2,NA,NA,1,NA,1,NA,NA,NA,NA,40
2021,1,A,골목상권,2110857,미성동주민센터,101,2,1,NA,1,12,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,42
2021,1,A,골목상권,2110858,신대방역 1번,67,3,1,NA,NA,9,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,19
2021,1,A,골목상권,2110859,난향초등학교,42,1,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2021,1,A,골목상권,2110860,호림박물관(성보고등학교),76,3,1,NA,1,10,1,NA,1,2,2,NA,NA,NA,1,NA,NA,NA,NA,21
2021,1,A,골목상권,2110861,관악구신사동주민센터,119,4,2,NA,1,18,1,1,1,NA,2,NA,2,NA,1,NA,NA,NA,NA,31
2021,1,A,골목상권,2110862,난곡초등학교(난곡동벽화마을),88,2,1,NA,1,18,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,22
2021,1,A,골목상권,2110863,난우초등학교,104,3,2,NA,1,16,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2021,1,A,골목상권,2110864,신림우방아파트,49,2,1,NA,NA,6,NA,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,16
2021,1,A,골목상권,2110865,남강고등학교(남강중학교),110,3,1,NA,1,18,2,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,36
2021,1,A,골목상권,2110866,난우중학교,76,2,1,NA,NA,11,2,2,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,25
2021,1,A,골목상권,2110867,국제신학대학원대학교(남서울중학교),87,6,NA,NA,NA,10,NA,1,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,19
2021,1,A,골목상권,2110868,남부초등학교,77,1,NA,NA,NA,9,NA,1,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,15
2021,1,A,골목상권,2110869,신림역 5번(신림동주민센터 신림동별빛거리),214,1,7,NA,1,24,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,30
2021,1,A,골목상권,2110870,신림주공2단지(광신고등학교),21,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
2021,1,A,골목상권,2110871,신원동주민센터,98,6,2,NA,1,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2021,1,A,골목상권,2110872,신림초등학교,47,6,1,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
2021,1,A,골목상권,2110873,당곡중학교,104,2,5,1,NA,14,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2021,1,A,골목상권,2110874,원신초등학교(구세군관악영문교회),92,3,1,NA,NA,13,NA,2,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,29
2021,1,A,골목상권,2110875,보라매동주민센터(당곡고등학교),87,2,2,NA,NA,8,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,21
2021,1,A,골목상권,2110876,서원동주민센터(신관중학교),80,3,2,NA,1,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
2021,1,A,골목상권,2110877,신림역 8번,208,6,4,1,1,22,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,36
2021,1,A,골목상권,2110878,미림여고,36,2,NA,NA,NA,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
2021,1,A,골목상권,2110879,신림현대아파트,85,3,1,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,27
2021,1,A,골목상권,2110880,신림역 1번,112,4,3,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,22
2021,1,A,골목상권,2110881,구립대학경로당(관악산샘말공원),145,6,2,NA,NA,16,NA,3,1,1,7,NA,NA,NA,2,NA,NA,NA,NA,53
2021,1,A,골목상권,2110882,신성초등학교,113,4,2,NA,NA,16,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,44
2021,1,A,골목상권,2110883,은천초등학교(은천교앞),100,8,NA,NA,NA,7,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,36
2021,1,A,골목상권,2110884,봉천역 4번(봉천110안전센터),114,7,1,NA,NA,16,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,31
2021,1,A,골목상권,2110885,영락고등학교,46,2,NA,NA,NA,3,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
2021,1,A,골목상권,2110886,관악해태어린이공원,75,2,2,NA,NA,8,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
2021,1,A,골목상권,2110887,서울산업정보학교(서울삼성초등학교),72,4,1,NA,NA,5,NA,1,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,33
2021,1,A,골목상권,2110888,청룡동주민센터,50,2,1,NA,NA,9,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,9
2021,1,A,골목상권,2110889,봉천역 6번,98,5,2,NA,1,16,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
2021,1,A,골목상권,2110890,봉천역 1번(관악초등학교),89,3,5,NA,1,16,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,10
2021,1,A,골목상권,2110891,구암초등학교,77,1,1,NA,NA,12,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
2021,1,A,골목상권,2110892,관악구 중앙길,234,4,11,1,3,31,2,3,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,33
2021,1,A,골목상권,2110893,관악소방서(문영여고),21,1,NA,NA,NA,NA,NA,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,7
2021,1,A,골목상권,2110894,관악동부센트레빌아파트(은천로35라길),35,2,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
2021,1,A,골목상권,2110895,샤로수길,166,7,4,NA,2,19,NA,3,1,2,3,NA,NA,NA,3,NA,NA,NA,NA,36
2021,1,A,골목상권,2110896,관악우성아파트,70,3,3,1,1,9,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,13
2021,1,A,골목상권,2110897,서울대입구역 8번,168,5,3,1,2,27,1,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,1,27
2021,1,A,골목상권,2110898,청림동주민센터(상도중학교),46,1,NA,NA,NA,4,2,1,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,17
2021,1,A,골목상권,2110899,낙성대역 5번(관악중학교),81,3,4,NA,NA,6,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,19
2021,1,A,골목상권,2110900,낙성대역 1번(관악구민 종합체육센터),123,3,5,NA,NA,15,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,32
2021,1,A,골목상권,2110901,인헌고등학교(인헌중학교),77,1,1,NA,NA,12,1,NA,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,23
2021,1,A,골목상권,2110902,사당역 4번,125,3,3,NA,NA,12,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,13
2021,1,A,골목상권,2110903,방배아이파크아파트,84,1,NA,NA,NA,6,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,25
2021,1,A,골목상권,2110904,이수역 5번,127,2,5,NA,1,14,NA,1,NA,1,NA,NA,1,NA,2,NA,NA,NA,2,22
2021,1,A,골목상권,2110905,방배노인종합복지관(이수중학교),51,4,3,NA,1,4,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,14
2021,1,A,골목상권,2110906,서문여고,42,1,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2021,1,A,골목상권,2110907,방배초등학교,161,2,7,NA,NA,16,NA,1,NA,1,NA,NA,1,NA,2,NA,NA,NA,2,27
2021,1,A,골목상권,2110908,구반포역,32,1,3,NA,NA,2,NA,1,2,2,NA,NA,1,NA,NA,NA,NA,NA,1,5
2021,1,A,골목상권,2110909,남태령역(서울전자고등학교),16,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5
2021,1,A,골목상권,2110910,내방역 5번,82,3,4,NA,NA,4,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,20
2021,1,A,골목상권,2110911,방배배수지체육공원,52,1,NA,NA,2,3,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2021,1,A,골목상권,2110912,방배동사이길,62,2,8,NA,NA,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
2021,1,A,골목상권,2110913,방현초등학교(방배119안전센터),66,1,NA,NA,2,3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2021,1,A,골목상권,2110914,내방역 6번,80,2,7,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18
2021,1,A,골목상권,2110915,서래초등학교,65,3,8,NA,NA,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
2021,1,A,골목상권,2110916,내방역 4번,129,5,7,NA,NA,13,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,27
2021,1,A,골목상권,2110917,서초소방서,23,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
2021,1,A,골목상권,2110918,방배역 3번,93,2,2,NA,NA,9,NA,NA,1,NA,10,NA,1,NA,NA,NA,NA,NA,1,23
2021,1,A,골목상권,2110919,내방역 8번,90,3,9,NA,1,5,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,24
2021,1,A,골목상권,2110920,방배역 2번(백석예술대학교),72,NA,4,NA,NA,6,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,20
2021,1,A,골목상권,2110921,서울프랑스학교,53,3,5,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
2021,1,A,골목상권,2110922,내방역 1번,98,4,5,NA,1,9,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,19
2021,1,A,골목상권,2110923,방배역 1번,77,3,4,NA,NA,7,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,20
2021,1,A,골목상권,2110924,반포4동주민센터(몽마르뜨공원),81,12,9,1,NA,3,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,27
2021,1,A,골목상권,2110925,서초중학교,64,3,7,NA,1,5,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,17
